M_TIMESTAMP,temperature_c,humidity_percent,solar_irradiance_w_m2,cloud_cover_percent,is_weekend,hour
2026-01-01 00:00:00+00:00,9.743773663803543,54.30599669331459,0.0,46.43350211156219,False,0.0
2026-01-01 00:15:00+00:00,8.39348092895837,69.97046010913108,0.0,39.85248401833793,False,0.25
2026-01-01 00:30:00+00:00,9.541826418116967,60.086268970753245,0.0,66.33827637673213,False,0.5
2026-01-01 00:45:00+00:00,9.401718484042583,56.087937051519305,0.0,61.15430134762944,False,0.75
2026-01-01 01:00:00+00:00,6.789353866004023,67.12181963691155,0.0,86.20589967463863,False,1.0
2026-01-01 01:15:00+00:00,7.003807299817089,62.65694698406561,0.0,63.30826943025818,False,1.25
2026-01-01 01:30:00+00:00,7.839008954489875,60.66215899209589,0.0,63.568223461745724,False,1.5
2026-01-01 01:45:00+00:00,7.172126266121063,65.05647683525217,0.0,57.56056642439472,False,1.75
2026-01-01 02:00:00+00:00,7.098654214376204,57.76475876263369,0.0,70.0107557364174,False,2.0
2026-01-01 02:15:00+00:00,6.116624999184292,66.0122463170554,0.0,68.35373207546169,False,2.25
2026-01-01 02:30:00+00:00,7.190932831469429,70.42723341742898,0.0,76.51388852092542,False,2.5
2026-01-01 02:45:00+00:00,6.8007847332538605,65.30337660225769,0.0,55.874701746137774,False,2.75
2026-01-01 03:00:00+00:00,5.9266760466913295,63.41980230549088,0.0,57.53968167774808,False,3.0
2026-01-01 03:15:00+00:00,6.476471590231209,61.961577174893975,0.0,57.645632369986004,False,3.25
2026-01-01 03:30:00+00:00,5.6563796003062645,63.74279478609891,0.0,73.51079463927607,False,3.5
2026-01-01 03:45:00+00:00,4.31080808790165,66.65577553837608,0.0,82.62367724265562,False,3.75
2026-01-01 04:00:00+00:00,5.01856402653026,64.95721502386547,0.0,59.75451838197846,False,4.0
2026-01-01 04:15:00+00:00,3.6924644992265807,72.38805611561308,0.0,60.77585641499396,False,4.25
2026-01-01 04:30:00+00:00,4.910212430959318,59.71980245453323,0.0,70.2494296573903,False,4.5
2026-01-01 04:45:00+00:00,3.928405155180613,71.7697114378415,0.0,64.1332626956073,False,4.75
2026-01-01 05:00:00+00:00,3.5954436139754256,67.36899975567154,0.0,79.10319168989966,False,5.0
2026-01-01 05:15:00+00:00,2.9886928101061523,71.42701336560103,0.0,41.24733321914147,False,5.25
2026-01-01 05:30:00+00:00,4.3176443421675685,63.15205297751167,0.0,58.931997834048275,False,5.5
2026-01-01 05:45:00+00:00,3.039122031169158,75.14801681441017,0.0,60.04066706004428,False,5.75
2026-01-01 06:00:00+00:00,2.660992124281792,75.45885322940845,0.0,42.155727851366265,False,6.0
2026-01-01 06:15:00+00:00,2.58136939582252,74.45003413010201,0.0,58.999536412389986,False,6.25
2026-01-01 06:30:00+00:00,3.1675177989997048,63.55620063852634,0.0,60.1371148602536,False,6.5
2026-01-01 06:45:00+00:00,2.9323693212665742,73.33145643811103,0.0,69.2538511363621,False,6.75
2026-01-01 07:00:00+00:00,2.8887855254852304,71.70848495721795,0.0,85.56288379045455,False,7.0
2026-01-01 07:15:00+00:00,2.842488878940909,63.74668391727019,25.717762523164787,69.79856163661906,False,7.25
2026-01-01 07:30:00+00:00,4.171347040964591,67.81152049527694,56.71015216746844,60.89307822700778,False,7.5
2026-01-01 07:45:00+00:00,2.1142851243785863,72.86385324468945,73.51951484371834,73.09424967095941,False,7.75
2026-01-01 08:00:00+00:00,2.032338578359126,73.76932551208209,80.71292877630435,86.87371174789236,False,8.0
2026-01-01 08:15:00+00:00,1.815202318873102,72.62320152571115,135.48195599626803,63.068868659623206,False,8.25
2026-01-01 08:30:00+00:00,3.004416883109811,71.05741696610285,158.47484976153294,64.34080762141242,False,8.5
2026-01-01 08:45:00+00:00,3.481410630115304,74.97604749781637,145.49123075727846,82.44797918475876,False,8.75
2026-01-01 09:00:00+00:00,2.5746314953635094,75.52726209752475,184.05695600525698,73.55477004682682,False,9.0
2026-01-01 09:15:00+00:00,2.10185884865135,59.95862014216173,175.79333349067383,84.44073515030637,False,9.25
2026-01-01 09:30:00+00:00,2.242823661768415,69.91744555564297,212.04521681013438,76.95455860276016,False,9.5
2026-01-01 09:45:00+00:00,3.5710428215897885,68.27062309312156,201.27708951297546,85.97515800144413,False,9.75
2026-01-01 10:00:00+00:00,3.8124878545901537,61.510376356288845,278.55624622573816,65.56039592508165,False,10.0
2026-01-01 10:15:00+00:00,3.8382182192716727,68.8517612601674,251.37458638312842,78.25151868332725,False,10.25
2026-01-01 10:30:00+00:00,3.074850681260503,74.76778493149916,269.56328892017234,76.27232003637917,False,10.5
2026-01-01 10:45:00+00:00,4.013487269900251,63.83080020280721,321.5559724605895,64.6026470387749,False,10.75
2026-01-01 11:00:00+00:00,4.1576527778594565,69.27759403239843,345.0718156244701,60.81282595424548,False,11.0
2026-01-01 11:15:00+00:00,4.490888187286861,63.70219617242658,249.0482463575186,88.1730767923723,False,11.25
2026-01-01 11:30:00+00:00,5.278777051456941,63.33843091780449,299.514289039512,76.09031478777084,False,11.5
2026-01-01 11:45:00+00:00,5.0391865598247305,72.34295738497809,332.29052007034153,68.37999274042043,False,11.75
2026-01-01 12:00:00+00:00,5.693956459133853,63.15004273902515,288.67620200523265,79.82661487045317,False,12.0
2026-01-01 12:15:00+00:00,5.506052839824609,67.48856012834067,229.4222678696414,94.83802895941686,False,12.25
2026-01-01 12:30:00+00:00,5.993860820826456,57.32556414035108,383.6756978461026,54.24147085088357,False,12.5
2026-01-01 12:45:00+00:00,6.586306050856331,71.25254995912375,340.9212369554787,63.94651796714074,False,12.75
2026-01-01 13:00:00+00:00,5.241083061012456,68.50076858150483,306.86130890832226,71.11459630835628,False,13.0
2026-01-01 13:15:00+00:00,6.4820832309968806,63.25045913670425,194.03815541517923,99.99349077422735,False,13.25
2026-01-01 13:30:00+00:00,6.696649246123366,65.91788232158986,235.3870158577039,86.10742977037016,False,13.5
2026-01-01 13:45:00+00:00,6.899703491294126,57.63122634900874,205.09801493841533,92.16804296401867,False,13.75
2026-01-01 14:00:00+00:00,7.529886199018653,66.92931642867892,266.0982246692111,69.50884759406247,False,14.0
2026-01-01 14:15:00+00:00,9.285081713008028,57.91942198590063,248.73141764681617,69.97347338160685,False,14.25
2026-01-01 14:30:00+00:00,7.734125479256923,61.03570862506949,178.86791751265918,88.98527312311933,False,14.5
2026-01-01 14:45:00+00:00,9.536212419165043,56.82181642755749,175.6412297931949,84.50078760280323,False,14.75
2026-01-01 15:00:00+00:00,7.745847522992964,59.50945359992963,145.06875158296324,90.56264061504157,False,15.0
2026-01-01 15:15:00+00:00,9.149177640135223,62.225080458283756,146.6318968659677,81.88821020325642,False,15.25
2026-01-01 15:30:00+00:00,9.865277372736262,59.252655866765245,117.24587980752564,87.62660493105354,False,15.5
2026-01-01 15:45:00+00:00,10.513776665711832,59.733572233902045,100.77897357368472,86.32098743095823,False,15.75
2026-01-01 16:00:00+00:00,10.913961350929716,56.4110869454772,72.27227014838331,93.87744125938535,False,16.0
2026-01-01 16:15:00+00:00,11.269059908531384,57.89539739980537,54.18120190564991,94.33494469736647,False,16.25
2026-01-01 16:30:00+00:00,10.632834031514562,55.248787170725095,54.01853538723116,65.30488190851307,False,16.5
2026-01-01 16:45:00+00:00,10.806254692205304,65.54829438888918,29.372541546960193,57.85446748257933,False,16.75
2026-01-01 17:00:00+00:00,12.112644889298712,48.1367820224702,2.7194939821848408e-14,96.90678571457045,False,17.0
2026-01-01 17:15:00+00:00,11.508131214437203,60.479926229708695,0.0,99.18846881630134,False,17.25
2026-01-01 17:30:00+00:00,10.85935978629892,62.01071816617572,0.0,72.72397041329569,False,17.5
2026-01-01 17:45:00+00:00,11.174947112174367,52.593954685441204,0.0,62.674835933849735,False,17.75
2026-01-01 18:00:00+00:00,11.529799892909004,64.31643462427859,0.0,86.18841785208642,False,18.0
2026-01-01 18:15:00+00:00,12.828251127040438,57.17393421581253,0.0,96.16291952860364,False,18.25
2026-01-01 18:30:00+00:00,12.6903384823124,57.31098060736057,0.0,100.0,False,18.5
2026-01-01 18:45:00+00:00,13.254796906042875,52.57893400783062,0.0,91.1313385623755,False,18.75
2026-01-01 19:00:00+00:00,12.466258131293296,52.93845654392669,0.0,80.42524058372403,False,19.0
2026-01-01 19:15:00+00:00,13.019776877527626,52.028744000044604,0.0,74.10412268765124,False,19.25
2026-01-01 19:30:00+00:00,13.457216488970927,53.684854354027486,0.0,84.88076134126216,False,19.5
2026-01-01 19:45:00+00:00,12.751751016142412,58.92676837269349,0.0,81.05966886740974,False,19.75
2026-01-01 20:00:00+00:00,13.385679296702309,52.96960206705175,0.0,72.36341772162045,False,20.0
2026-01-01 20:15:00+00:00,12.490249252392047,50.12080177838436,0.0,100.0,False,20.25
2026-01-01 20:30:00+00:00,12.707422813659807,56.695089466318244,0.0,100.0,False,20.5
2026-01-01 20:45:00+00:00,12.649232891450128,57.18090707011395,0.0,97.77284629706298,False,20.75
2026-01-01 21:00:00+00:00,11.933617586753929,57.33148821630946,0.0,72.92757001496253,False,21.0
2026-01-01 21:15:00+00:00,13.194759446576313,55.550904566920195,0.0,94.06172752314521,False,21.25
2026-01-01 21:30:00+00:00,12.324183660198443,52.96517525703141,0.0,91.28702543642163,False,21.5
2026-01-01 21:45:00+00:00,12.584349485696633,49.89064920579341,0.0,88.71845137530181,False,21.75
2026-01-01 22:00:00+00:00,12.81430215379166,49.74291261599106,0.0,98.18676182810258,False,22.0
2026-01-01 22:15:00+00:00,12.623642008084099,46.9979555924256,0.0,90.58468979281929,False,22.25
2026-01-01 22:30:00+00:00,12.617538035959154,54.49797978505324,0.0,91.59655681099063,False,22.5
2026-01-01 22:45:00+00:00,11.808170361005814,54.592315253383745,0.0,90.10221977404994,False,22.75
2026-01-01 23:00:00+00:00,11.333852841015593,53.97249935215466,0.0,86.27873050712476,False,23.0
2026-01-01 23:15:00+00:00,11.379010570507637,43.833206732756736,0.0,60.502848689410456,False,23.25
2026-01-01 23:30:00+00:00,9.848993950736075,53.267440404972,0.0,82.61377792427335,False,23.5
2026-01-01 23:45:00+00:00,9.784112852613651,62.85037075616946,0.0,74.62749916503573,False,23.75
2026-01-02 00:00:00+00:00,9.61458753381852,55.99669719225599,0.0,65.62267062185292,False,0.0
2026-01-02 00:15:00+00:00,9.595086247696036,60.130720089544106,0.0,100.0,False,0.25
2026-01-02 00:30:00+00:00,10.423266553641051,51.71770513890918,0.0,100.0,False,0.5
2026-01-02 00:45:00+00:00,9.081329810265132,65.3165612519862,0.0,96.2547355726237,False,0.75
2026-01-02 01:00:00+00:00,9.198461851931095,58.78650421149843,0.0,82.63712233094024,False,1.0
2026-01-02 01:15:00+00:00,10.230006350910129,58.76915078938692,0.0,95.40083957945636,False,1.25
2026-01-02 01:30:00+00:00,8.590961087690008,69.69848531845373,0.0,78.94523837595897,False,1.5
2026-01-02 01:45:00+00:00,9.148431658925732,65.51342658218387,0.0,80.83010181555981,False,1.75
2026-01-02 02:00:00+00:00,7.492464017466089,61.03654868515942,0.0,64.85967684802556,False,2.0
2026-01-02 02:15:00+00:00,7.7558387260089985,59.44219342630326,0.0,82.31908987835541,False,2.25
2026-01-02 02:30:00+00:00,6.842293037980904,62.065921789354334,0.0,77.84295124539672,False,2.5
2026-01-02 02:45:00+00:00,7.015891087940914,65.11257814440658,0.0,61.039093459779096,False,2.75
2026-01-02 03:00:00+00:00,7.648237583295739,61.57709957139376,0.0,75.59883809379727,False,3.0
2026-01-02 03:15:00+00:00,5.288438741081886,64.42867756014691,0.0,74.78863690718637,False,3.25
2026-01-02 03:30:00+00:00,6.718908586228013,69.44658040624854,0.0,96.8384402282055,False,3.5
2026-01-02 03:45:00+00:00,6.270713973119427,63.882946678585625,0.0,85.51093439516298,False,3.75
2026-01-02 04:00:00+00:00,5.3237181411192225,75.1480355322466,0.0,74.42097355969376,False,4.0
2026-01-02 04:15:00+00:00,4.3712962565955955,67.93176661879617,0.0,76.76315188313478,False,4.25
2026-01-02 04:30:00+00:00,5.326731593990622,73.08582986711485,0.0,73.793391407512,False,4.5
2026-01-02 04:45:00+00:00,4.599238547813991,68.61057215955873,0.0,70.30432163336089,False,4.75
2026-01-02 05:00:00+00:00,4.97678015340794,70.39131603220429,0.0,59.21816672187195,False,5.0
2026-01-02 05:15:00+00:00,4.590951132992176,64.29693886784241,0.0,69.85448445930493,False,5.25
2026-01-02 05:30:00+00:00,5.653703725465974,61.97366677635819,0.0,62.16580917057455,False,5.5
2026-01-02 05:45:00+00:00,3.996476548807888,70.04481368708653,0.0,55.559411277737894,False,5.75
2026-01-02 06:00:00+00:00,3.202528288833943,73.50991487884356,0.0,76.13466177457042,False,6.0
2026-01-02 06:15:00+00:00,4.016536145696831,68.33291456031723,0.0,74.12483898678045,False,6.25
2026-01-02 06:30:00+00:00,3.9199864007392944,63.19044977840841,0.0,47.411968260634076,False,6.5
2026-01-02 06:45:00+00:00,4.7218743103088,61.53178020731773,0.0,66.79644505662851,False,6.75
2026-01-02 07:00:00+00:00,4.213303249091285,62.12883886779985,0.0,79.62696448302007,False,7.0
2026-01-02 07:15:00+00:00,3.7619621245134214,61.53417593656965,22.659533416285065,79.79308556251797,False,7.25
2026-01-02 07:30:00+00:00,4.599237304873528,67.61923801950336,45.791007618446734,78.79054508557556,False,7.5
2026-01-02 07:45:00+00:00,2.450820708334164,75.33378048266403,79.66874239652046,66.34009963132856,False,7.75
2026-01-02 08:00:00+00:00,2.884509396766508,70.04267087779769,118.98135862934853,55.12006036414025,False,8.0
2026-01-02 08:15:00+00:00,2.6708180411244618,61.417950300737004,152.54094077188336,51.63879803079813,False,8.25
2026-01-02 08:30:00+00:00,3.1372415384223324,68.90364754334384,151.71904511851616,68.15643284213249,False,8.5
2026-01-02 08:45:00+00:00,2.405855703141172,70.25884931812958,175.04208728534,67.94623083331173,False,8.75
2026-01-02 09:00:00+00:00,4.094316621468733,76.42365674440492,173.37964814924084,78.21254469233642,False,9.0
2026-01-02 09:15:00+00:00,3.507966389088112,63.20790548687198,198.8685928644213,75.33033257389019,False,9.25
2026-01-02 09:30:00+00:00,2.628798521850709,68.968332102457,259.0590813456272,59.906444539769026,False,9.5
2026-01-02 09:45:00+00:00,3.1323357114548696,76.49844001270498,320.0573555131765,45.92223911415341,False,9.75
2026-01-02 10:00:00+00:00,4.3540432677171745,69.398039810267,307.52139758684416,56.380166165877135,False,10.0
2026-01-02 10:15:00+00:00,4.950583619730365,68.83726014052408,304.8488238561065,62.17047592342381,False,10.25
2026-01-02 10:30:00+00:00,6.071993994814903,65.13594795691019,338.30264201501694,56.49078682192871,False,10.5
2026-01-02 10:45:00+00:00,7.017086467134136,64.39072716050103,369.3744465198027,51.331276948627064,False,10.75
2026-01-02 11:00:00+00:00,5.244882380121662,69.19413807490731,345.67838994049197,60.64929006206853,False,11.0
2026-01-02 11:15:00+00:00,4.364095711657557,64.34309201461109,390.3414288808853,50.91460097997697,False,11.25
2026-01-02 11:30:00+00:00,3.706450681551436,72.21126815699536,404.74482918872206,48.771788616255584,False,11.5
